TXN_YEAR,TXN_MONTH,BANK,ACCOUNT_TYPE,TOT_ACCOUNT,TOT_TXNS,DEPOSIT_COUNT,WITHDRAWAL_COUNT,TOT_BALANCE,DEPOSIT_PERC,WITHDRAWAL_PERC,AVG_BALANCE,TPA
2022,2,Czech export bank,Salary account,173,7066,2198,5578,261053188.9,31.11,78.94,1508977.9705202,41
2022,2,Czech export bank,Savings account,192,7237,1908,5712,257567853.0,26.36,78.93,1341499.2343750,38
2022,2,Fio bank ,NRI account,189,7294,1728,5685,244101832.3,23.69,77.94,1291544.0862434,39
2022,2,Fio bank ,Salary account,209,7545,1728,6125,278101327.0,22.90,81.18,1330628.3588517,36
2022,2,Fio bank ,Savings account,196,7446,1479,6260,271498911.6,19.86,84.07,1385198.5285714,38
2022,2,Hypotecni bank,NRI account,178,6829,1601,5413,246241130.3,23.44,79.26,1383377.1365169,38
2022,2,Hypotecni bank,Salary account,177,6189,1586,4931,223248020.2,25.63,79.67,1261288.2497175,35
2022,2,Hypotecni bank,Savings account,188,7160,1489,5891,239742984.4,20.80,82.28,1275228.6404255,38
2022,2,J&T Bank ,NRI account,177,6287,1399,4986,223335863.4,22.25,79.31,1261784.5389831,36
2022,2,J&T Bank ,Salary account,166,6941,1699,5692,246375303.8,24.48,82.01,1484188.5771084,42
2022,2,J&T Bank ,Savings account,174,6329,1958,4518,217492732.6,30.94,71.39,1249958.2333333,36
2022,2,Kameron bank,NRI account,200,7629,1686,6208,287542553.1,22.10,81.37,1437712.7655000,38
2022,2,Kameron bank,Salary account,193,7296,1538,6031,254057703.5,21.08,82.66,1316361.1580311,38
2022,2,Kameron bank,Savings account,193,6735,1592,5594,250668024.0,23.64,83.06,1298798.0518135,35
2022,2,Max bank,NRI account,191,6956,1855,5465,257219677.9,26.67,78.57,1346699.8842932,36
2022,2,Max bank,Salary account,172,7131,1700,5677,264134176.7,23.84,79.61,1535663.8180233,41
2022,2,Max bank,Savings account,195,6994,1785,5728,273720066.4,25.52,81.90,1403692.6482051,36
2022,2,Moneta Money Bank,NRI account,186,6791,2212,4729,230924794.3,32.57,69.64,1241531.1521505,37
2022,2,Moneta Money Bank,Salary account,171,6898,1325,5956,235360235.3,19.21,86.34,1376375.6450292,40
2022,2,Moneta Money Bank,Savings account,197,7810,2061,6160,283857828.5,26.39,78.87,1440902.6827411,40
2022,2,NBS BANK,NRI account,1505,69997,32711,42491,2891140991.1,46.73,60.70,1921023.9143522,47
2022,2,NBS BANK,Salary account,1430,67739,31300,41523,2857568444.2,46.21,61.30,1998299.6113287,47
2022,2,NBS BANK,Savings account,1510,71929,33435,43817,2903233716.4,46.48,60.92,1922671.3353642,48
2022,2,Northern Bank,NRI account,508,22110,10428,13236,1044013399.3,47.16,59.86,2055144.4868110,44
2022,2,Northern Bank,Salary account,528,22988,10769,14135,1036231933.8,46.85,61.49,1962560.4806818,44
2022,2,Northern Bank,Savings account,524,23089,11022,13782,1008909823.1,47.74,59.69,1925400.4257634,44
2022,2,PPF Bank,NRI account,174,6487,961,5717,231033697.2,14.81,88.13,1327779.8689655,37
2022,2,PPF Bank,Salary account,179,6946,1852,5314,245235547.7,26.66,76.50,1370030.9927374,39
2022,2,PPF Bank,Savings account,190,7032,2108,5040,232737914.2,29.98,71.67,1224936.3905263,37
2022,2,Raiffeisen bank,NRI account,191,7187,1602,5814,264689492.8,22.29,80.90,1385808.8628272,38
2022,2,Raiffeisen bank,Salary account,172,6942,1629,5523,236568606.4,23.47,79.56,1375398.8744186,40
2022,2,Raiffeisen bank,Savings account,185,7105,1814,5429,235080693.2,25.53,76.41,1270706.4497297,38
2022,2,SKY BANK,NRI account,1505,76703,34936,47454,3194626282.2,45.55,61.87,2122675.2705648,51
2022,2,SKY BANK,Salary account,1430,72587,32724,44974,3058005691.3,45.08,61.96,2138465.5183916,51
2022,2,SKY BANK,Savings account,1510,76255,34346,47300,3131010757.4,45.04,62.03,2073517.0578808,51
2022,2,Sky Bank,NRI account,1181,48625,23148,29068,2126207093.2,47.61,59.78,1800344.7021169,41
2022,2,Sky Bank,Salary account,1153,47518,22680,28456,2062963150.1,47.73,59.88,1789213.4866435,41
2022,2,Sky Bank,Savings account,1221,50057,23885,29845,2095288429.5,47.72,59.62,1716042.9398034,41
2022,2,Southern Bank,NRI account,359,6923,4169,3141,330819534.8,60.22,45.37,921502.8824513,19
2022,2,Southern Bank,Salary account,391,7912,4866,3687,374139633.2,61.50,46.60,956878.8572890,20
2022,2,Southern Bank,Savings account,374,7515,4594,3489,342907110.4,61.13,46.43,916863.9315508,20
2022,2,Trinity Bank,NRI account,201,7690,1348,6749,305484691.8,17.53,87.76,1519824.3373134,38
2022,2,Trinity Bank,Salary account,165,6382,1739,4819,234085792.3,27.25,75.51,1418701.7715152,39
2022,2,Trinity Bank,Savings account,190,7221,1824,5699,258397841.5,25.26,78.92,1359988.6394737,38
2022,2,UniCredit Bank,NRI account,196,7317,2327,5131,263040144.5,31.80,70.12,1342041.5535714,37
2022,2,UniCredit Bank,Salary account,174,6193,1597,4796,209794242.8,25.79,77.44,1205714.0390805,36
2022,2,UniCredit Bank,Savings account,169,6113,1280,5019,212933600.6,20.94,82.10,1259962.1337278,36
2022,3,Air Bank ,NRI account,203,7714,1729,6215,302992849.9,22.41,80.57,1492575.6152709,38
2022,3,Air Bank ,Salary account,192,7559,1954,5925,293531805.1,25.85,78.38,1528811.4848958,39
2022,3,Air Bank ,Savings account,167,6281,1334,5212,234221774.4,21.24,82.98,1402525.5952096,38
2022,3,Bank Creditas,NRI account,174,6446,1308,5392,228754336.4,20.29,83.65,1314680.0942529,37
2022,3,Bank Creditas,Salary account,192,7415,2451,5291,276508171.3,33.05,71.36,1440146.7255208,39
2022,3,Bank Creditas,Savings account,200,7826,1754,6369,272849240.1,22.41,81.38,1364246.2005000,39
2022,3,Central Bank,NRI account,731,32171,14467,19206,1485109297.4,44.97,59.70,2031613.2659371,44
2022,3,Central Bank,Salary account,729,32471,14985,19707,1541711075.0,46.15,60.69,2114830.0068587,45
2022,3,Central Bank,Savings account,747,33428,15929,20449,1583466579.7,47.65,61.17,2119767.8443106,45
2022,3,Czech export bank,NRI account,180,6766,1647,5438,264365339.9,24.34,80.37,1468696.3327778,38
2022,3,Czech export bank,Salary account,173,7066,2202,5513,273643100.4,31.16,78.02,1581752.0254335,41
2022,3,Czech export bank,Savings account,192,7237,1908,5633,261400922.6,26.36,77.84,1361463.1385417,38
2022,3,Fio bank ,NRI account,189,7294,1728,5678,262278066.3,23.69,77.84,1387714.6365079,39
2022,3,Fio bank ,Salary account,209,7545,1728,6153,290161927.5,22.90,81.55,1388334.5813397,36
2022,3,Fio bank ,Savings account,195,7423,1479,6273,279986900.9,19.92,84.51,1435830.2610256,38
2022,3,Hypotecni bank,NRI account,178,6829,1601,5411,255110005.7,23.44,79.24,1433202.2792135,38
2022,3,Hypotecni bank,Salary account,176,6184,1586,4765,222012448.4,25.65,77.05,1261434.3659091,35
2022,3,Hypotecni bank,Savings account,188,7160,1489,5990,256758555.6,20.80,83.66,1365736.9978723,38
2022,3,J&T Bank ,NRI account,177,6287,1399,4948,227337419.4,22.25,78.70,1284392.2000000,36
2022,3,J&T Bank ,Salary account,166,6941,1699,5454,259888454.9,24.48,78.58,1565593.1018072,42
2022,3,J&T Bank ,Savings account,174,6329,1958,4563,228333985.1,30.94,72.10,1312264.2821839,36
2022,3,Kameron bank,NRI account,200,7629,1657,6268,297932165.6,21.72,82.16,1489660.8280000,38
2022,3,Kameron bank,Salary account,193,7296,1538,5954,258177293.4,21.08,81.61,1337706.1834197,38
2022,3,Kameron bank,Savings account,192,6711,1592,5562,252964832.0,23.72,82.88,1317525.1666667,35
2022,3,Max bank,NRI account,191,6956,1855,5455,269752008.5,26.67,78.42,1412314.1806283,36
2022,3,Max bank,Salary account,172,7131,1700,5594,267336065.6,23.84,78.45,1554279.4511628,41
2022,3,Max bank,Savings account,194,6974,1785,5462,261894448.3,25.60,78.32,1349971.3829897,36
2022,3,Moneta Money Bank,NRI account,186,6791,2276,4685,245561103.1,33.51,68.99,1320220.9844086,37
2022,3,Moneta Money Bank,Salary account,171,6898,1325,5903,240941783.7,19.21,85.58,1409016.2789474,40
2022,3,Moneta Money Bank,Savings account,197,7810,2061,6095,289841008.8,26.39,78.04,1471274.1563452,40
2022,3,NBS BANK,NRI account,1504,69725,32041,41627,2979339728.4,45.95,59.70,1980943.9683511,46
2022,3,NBS BANK,Salary account,1424,67566,30943,41036,2975015934.7,45.80,60.73,2089196.5833567,47
2022,3,NBS BANK,Savings account,1504,71628,33398,43696,3058582044.5,46.63,61.00,2033631.6785239,48
2022,3,Northern Bank,NRI account,506,22042,10200,13053,1071744427.0,46.28,59.22,2118071.9901186,44
2022,3,Northern Bank,Salary account,528,22905,10674,14037,1109636197.9,46.60,61.28,2101583.7081439,43
2022,3,Northern Bank,Savings account,524,23084,11096,13864,1096598989.7,48.07,60.06,2092746.1635496,44
2022,3,PPF Bank,NRI account,174,6487,961,5752,246902001.0,14.81,88.67,1418977.0172414,37
2022,3,PPF Bank,Salary account,179,6946,1852,5264,248487097.0,26.66,75.78,1388196.0726257,39
2022,3,PPF Bank,Savings account,190,7078,2168,5042,235595841.6,30.63,71.23,1239978.1136842,37
2022,3,Raiffeisen bank,NRI account,191,7187,1602,5670,261856373.1,22.29,78.89,1370975.7753927,38
2022,3,Raiffeisen bank,Salary account,172,6942,1629,5583,251451250.6,23.47,80.42,1461925.8755814,40
2022,3,Raiffeisen bank,Savings account,185,7105,1814,5439,241660919.7,25.53,76.55,1306275.2416216,38
2022,3,SKY BANK,NRI account,1504,76571,34300,46806,3319395595.9,44.80,61.13,2207044.9440824,51
2022,3,SKY BANK,Salary account,1424,72446,32328,44491,3164882998.4,44.62,61.41,2222530.1955056,51
2022,3,SKY BANK,Savings account,1504,75992,34258,47120,3282734498.5,45.08,62.01,2182669.2144282,51
2022,3,Sky Bank,NRI account,1176,48353,22500,28383,2170715336.7,46.53,58.70,1845846.3747449,41
2022,3,Sky Bank,Salary account,1149,47411,22382,28093,2146979484.1,47.21,59.25,1868563.5196693,41
2022,3,Sky Bank,Savings account,1217,49995,23909,29895,2202098030.6,47.82,59.80,1809447.8476582,41
2022,3,Southern Bank,NRI account,358,6877,4128,3125,351702826.4,60.03,45.44,982410.1296089,19
2022,3,Southern Bank,Salary account,391,7898,4830,3638,400799053.8,61.15,46.06,1025061.5186701,20
2022,3,Southern Bank,Savings account,374,7505,4601,3519,356214590.9,61.31,46.89,952445.4302139,20
2022,3,Trinity Bank,NRI account,201,7690,1348,6715,304548425.9,17.53,87.32,1515166.2980100,38
2022,3,Trinity Bank,Salary account,163,6369,1804,4719,240715898.5,28.32,74.09,1476784.6533742,39
2022,3,Trinity Bank,Savings account,190,7221,1824,5720,263240946.4,25.26,79.21,1385478.6652632,38
2022,3,UniCredit Bank,NRI account,196,7317,2327,5062,272599472.5,31.80,69.18,1390813.6352041,37
2022,3,UniCredit Bank,Salary account,174,6193,1597,4868,226036809.9,25.79,78.60,1299062.1258621,36
2022,3,UniCredit Bank,Savings account,169,6113,1280,5010,210722284.5,20.94,81.96,1246877.4230769,36
2018,11,Moneta Money Bank,Savings account,72,4344,1319,3209,150548252.0,30.36,73.87,2090947.9444444,60
2018,11,NBS BANK,NRI account,497,27395,12144,17093,1155832887.3,44.33,62.39,2325619.4915493,55
2018,11,NBS BANK,Salary account,518,28024,12616,17700,1080506570.6,45.02,63.16,2085920.0204633,54
2018,11,NBS BANK,Savings account,517,28538,13003,17981,1103534755.5,45.56,63.01,2134496.6257253,55
2018,11,Northern Bank,NRI account,497,22145,10352,13250,939814293.5,46.75,59.83,1890974.4336016,45
2018,11,Northern Bank,Salary account,518,23068,10950,14314,934542776.7,47.47,62.05,1804136.6345560,45
2018,11,Northern Bank,Savings account,518,23381,11182,14022,956632191.7,47.83,59.97,1846780.2928571,45
2018,11,PPF Bank,NRI account,62,3874,563,3311,141943858.5,14.53,85.47,2289417.0725806,62
2018,11,PPF Bank,Salary account,71,4288,1158,3324,126769657.5,27.01,77.52,1785488.1338028,60
2018,11,PPF Bank,Savings account,60,3707,1125,2595,116236748.2,30.35,70.00,1937279.1366667,62
2018,11,Raiffeisen bank,NRI account,61,3641,872,2817,133126630.6,23.95,77.37,2182403.7803279,60
2018,11,Raiffeisen bank,Salary account,71,4258,1047,3430,145145866.0,24.59,80.55,2044307.9718310,60
2018,11,Raiffeisen bank,Savings account,64,3855,811,3106,127724173.0,21.04,80.57,1995690.2031250,60
2018,11,SKY BANK,NRI account,496,25558,11413,15818,1080574917.2,44.66,61.89,2178578.4620968,52
2018,11,SKY BANK,Salary account,518,26201,11840,16398,1009354118.1,45.19,62.59,1948560.0735521,51
2018,11,SKY BANK,Savings account,517,26501,11970,16635,1025032964.5,45.17,62.77,1982655.6373308,51
2018,11,Sky Bank,NRI account,497,27470,11976,17295,1150242017.8,43.60,62.96,2314370.2571429,55
2018,11,Sky Bank,Salary account,518,28186,12531,17882,1069954926.0,44.46,63.44,2065550.0501931,54
2018,11,Sky Bank,Savings account,518,28527,12733,17967,1091810409.1,44.63,62.98,2107742.1025097,55
2018,11,Southern Bank,NRI account,359,6920,4174,3158,286321127.9,60.32,45.64,797551.8883008,19
2018,11,Southern Bank,Salary account,393,7915,5032,3792,324451367.4,63.58,47.91,825575.9984733,20
2018,11,Southern Bank,Savings account,381,7639,4672,3554,310748957.5,61.16,46.52,815614.0616798,20
2018,11,Trinity Bank,NRI account,80,4629,490,4434,183283199.5,10.59,95.79,2291039.9937500,58
2018,11,Trinity Bank,Salary account,58,3768,950,2876,120843975.4,25.21,76.33,2083516.8172414,65
2018,11,Trinity Bank,Savings account,64,3835,809,3229,134041262.5,21.10,84.20,2094394.7265625,60
2018,11,UniCredit Bank,NRI account,60,3699,1243,2499,120864998.5,33.60,67.56,2014416.6416667,62
2018,11,UniCredit Bank,Salary account,58,3356,754,2787,107724766.2,22.47,83.05,1857323.5551724,58
2018,11,UniCredit Bank,Savings account,50,2982,520,2608,104207057.6,17.44,87.46,2084141.1520000,60
2018,12,Air Bank ,NRI account,70,4119,871,3416,149103472.5,21.15,82.93,2130049.6071429,59
2018,12,Air Bank ,Salary account,72,4606,1383,3361,159775513.7,30.03,72.97,2219104.3569444,64
2018,12,Air Bank ,Savings account,48,3012,577,2575,117673764.7,19.16,85.49,2451536.7645833,63
2018,12,Bank Creditas,NRI account,65,3640,646,3045,134870094.5,17.75,83.65,2074924.5307692,56
2018,12,Bank Creditas,Salary account,67,4185,1614,2714,137481373.7,38.57,64.85,2051960.8014925,62
2018,12,Bank Creditas,Savings account,72,4444,1079,3553,150452530.3,24.28,79.95,2089618.4763889,62
2018,12,Central Bank,NRI account,511,28137,12074,17401,1155775040.3,42.91,61.84,2261790.6855186,55
2018,12,Central Bank,Salary account,532,28630,12410,17937,1102828908.1,43.35,62.65,2072986.6693609,54
2018,12,Central Bank,Savings account,529,29404,13127,18319,1133435206.8,44.64,62.30,2142599.6347826,56
2018,12,Czech export bank,NRI account,65,3727,823,3073,142354575.9,22.08,82.45,2190070.3984615,57
2018,12,Czech export bank,Salary account,69,4208,1239,3341,142612664.5,29.44,79.40,2066850.2101449,61
2018,12,Czech export bank,Savings account,67,3996,1009,3202,135089405.0,25.25,80.13,2016259.7761194,60
2018,12,Fio bank ,NRI account,60,3782,830,2952,125180819.1,21.95,78.05,2086346.9850000,63
2018,12,Fio bank ,Salary account,65,3889,734,3277,127354163.5,18.87,84.26,1959294.8230769,60
2018,12,Fio bank ,Savings account,63,3998,820,3258,132721923.4,20.51,81.49,2106697.1968254,63
2018,12,Hypotecni bank,NRI account,60,3701,804,2956,122706556.1,21.72,79.87,2045109.2683333,62
2018,12,Hypotecni bank,Salary account,56,3290,1079,2338,113874615.1,32.80,71.06,2033475.2696429,59
2018,12,Hypotecni bank,Savings account,62,3757,869,2912,120135491.6,23.13,77.51,1937669.2193548,61
2018,12,J&T Bank ,NRI account,54,2995,691,2340,114649447.2,23.07,78.13,2123137.9111111,55
2018,12,J&T Bank ,Salary account,73,4378,1098,3459,134171695.5,25.08,79.01,1837968.4315068,60
2018,12,J&T Bank ,Savings account,57,3531,1264,2461,122241633.6,35.80,69.70,2144590.0631579,62
2018,12,Kameron bank,NRI account,69,4360,801,3756,155308959.3,18.37,86.15,2250854.4826087,63
2018,12,Kameron bank,Salary account,71,4178,680,3640,129828203.4,16.28,87.12,1828566.2450704,59
2018,12,Kameron bank,Savings account,59,3410,769,2763,112341779.3,22.55,81.03,1904097.9542373,58
2018,12,Max bank,NRI account,61,3638,828,2894,136813587.1,22.76,79.55,2242845.6901639,60
2018,12,Max bank,Salary account,78,4757,1207,3659,146452907.2,25.37,76.92,1877601.3743590,61
2018,12,Max bank,Savings account,66,3685,780,3071,123982908.3,21.17,83.34,1878528.9136364,56
2018,12,Moneta Money Bank,NRI account,54,3253,1263,1990,104904703.8,38.83,61.17,1942679.7000000,60
2018,12,Moneta Money Bank,Salary account,72,4240,835,3700,141059454.8,19.69,87.26,1959159.0944444,59
2018,12,Moneta Money Bank,Savings account,75,4463,1368,3296,155059923.2,30.65,73.85,2067465.6426667,60
2018,12,NBS BANK,NRI account,511,28132,12311,17256,1166641413.8,43.76,61.34,2283055.6043053,55
2018,12,NBS BANK,Salary account,531,28645,12559,17829,1103702957.0,43.84,62.24,2078536.6421846,54
2018,12,NBS BANK,Savings account,529,29270,13225,18281,1135997254.0,45.18,62.46,2147442.8241966,55
2018,12,Northern Bank,NRI account,511,22195,10254,13097,939687145.3,46.20,59.01,1838918.0925636,43
2018,12,Northern Bank,Salary account,532,23110,10686,14057,917938259.9,46.24,60.83,1725447.8569549,43
2018,12,Northern Bank,Savings account,529,23388,11001,13764,937822552.9,47.04,58.85,1772821.4610586,44
2018,12,PPF Bank,NRI account,62,3874,563,3311,142620399.7,14.53,85.47,2300329.0274194,62
2018,12,PPF Bank,Salary account,72,4332,1222,3306,144381131.7,28.21,76.32,2005293.4958333,60
2018,12,PPF Bank,Savings account,62,3791,1173,2631,120874196.4,30.94,69.40,1949583.8129032,61
2018,12,Raiffeisen bank,NRI account,64,3723,872,2899,141226761.6,23.42,77.87,2206668.1500000,58
2018,12,Raiffeisen bank,Salary account,71,4258,1102,3370,147219863.6,25.88,79.15,2073519.2056338,60
2018,12,Raiffeisen bank,Savings account,66,3952,957,3044,131476413.3,24.22,77.02,1992066.8681818,60
2018,12,SKY BANK,NRI account,510,26246,11544,15981,1082217048.0,43.98,60.89,2121994.2117647,51
2018,12,SKY BANK,Salary account,531,26814,11825,16546,1033462146.1,44.10,61.71,1946256.3956685,50
2018,12,SKY BANK,Savings account,529,27239,12183,16947,1047199263.5,44.73,62.22,1979582.7287335,51
2018,12,Sky Bank,NRI account,511,28197,12099,17464,1158602827.4,42.91,61.94,2267324.5154599,55
2018,12,Sky Bank,Salary account,532,28767,12452,17970,1102940828.9,43.29,62.47,2073197.0468045,54
2018,12,Sky Bank,Savings account,529,29305,12985,18373,1128483112.4,44.31,62.70,2133238.3977316,55
2018,12,Southern Bank,NRI account,361,6936,4143,3124,284109884.2,59.73,45.04,787007.9894737,19
2018,12,Southern Bank,Salary account,394,7922,4819,3634,314302875.3,60.83,45.87,797723.0337563,20
2018,12,Southern Bank,Savings account,378,7614,4532,3458,296263037.5,59.52,45.42,783764.6494709,20
2018,12,Trinity Bank,NRI account,80,4629,490,4387,179271484.6,10.59,94.77,2240893.5575000,58
2018,12,Trinity Bank,Salary account,59,3812,950,2920,131573941.2,24.92,76.60,2230066.8000000,65
2018,12,Trinity Bank,Savings account,66,3927,857,3273,139434338.1,21.82,83.35,2112641.4863636,60
2018,12,UniCredit Bank,NRI account,62,3788,1243,2545,125379339.7,32.81,67.19,2022247.4145161,61
2018,12,UniCredit Bank,Salary account,59,3399,754,2704,100326327.8,22.18,79.55,1700446.2338983,58
2018,12,UniCredit Bank,Savings account,51,3026,520,2590,106519917.4,17.18,85.59,2088625.8313725,59
2019,1,Air Bank ,NRI account,77,4460,919,3767,112940417.5,20.61,84.46,1466758.6688312,58
2019,1,Air Bank ,Salary account,75,4733,1430,3441,117701491.5,30.21,72.70,1569353.2200000,63
2019,1,Air Bank ,Savings account,52,3192,672,2718,101016240.8,21.05,85.15,1942620.0153846,61
2019,1,Bank Creditas,NRI account,68,3778,741,3088,104231311.8,19.61,81.74,1532813.4088235,56
2019,1,Bank Creditas,Salary account,71,4357,1614,2886,103628534.2,37.04,66.24,1459556.8197183,61
2019,1,Bank Creditas,Savings account,75,4625,1127,3662,123506142.8,24.37,79.18,1646748.5706667,62
2019,1,Central Bank,NRI account,526,28826,12746,18199,878422665.2,44.22,63.13,1670005.0669202,55
2019,1,Central Bank,Salary account,553,29504,13294,18845,885791014.4,45.06,63.87,1601792.0694394,53
2019,1,Central Bank,Savings account,555,30459,13754,18939,899715546.7,45.16,62.18,1621109.0931532,55
2019,1,Czech export bank,NRI account,66,3769,823,3139,104704539.2,21.84,83.28,1586432.4121212,57
2019,1,Czech export bank,Salary account,72,4347,1335,3502,115198235.9,30.71,80.56,1599975.4986111,60
2019,1,Czech export bank,Savings account,70,4110,1056,3321,111751429.8,25.69,80.80,1596448.9971429,59
2019,1,Fio bank ,NRI account,63,3915,877,3038,91424484.4,22.40,77.60,1451182.2920635,62
2019,1,Fio bank ,Salary account,69,4017,734,3541,106183908.4,18.27,88.15,1538897.2231884,58
2019,1,Fio bank ,Savings account,67,4175,867,3434,115714082.2,20.77,82.25,1727075.8537313,62
2019,1,Hypotecni bank,NRI account,60,3701,804,3015,98714772.8,21.72,81.46,1645246.2133333,62
2019,1,Hypotecni bank,Salary account,56,3290,1079,2338,88404419.4,32.80,71.06,1578650.3464286,59
2019,1,Hypotecni bank,Savings account,63,3804,916,2912,88683520.7,24.08,76.55,1407674.9317460,60
2019,1,J&T Bank ,NRI account,56,3084,738,2437,81874402.0,23.93,79.02,1462042.8928571,55
2019,1,J&T Bank ,Salary account,77,4556,1192,3804,125260775.9,26.16,83.49,1626763.3233766,59
2019,1,J&T Bank ,Savings account,58,3573,1198,2459,88446356.4,33.53,68.82,1524937.1793103,62
2019,1,Kameron bank,NRI account,73,4520,863,3990,114203812.8,19.09,88.27,1564435.7917808,62
2019,1,Kameron bank,Salary account,75,4355,727,3830,104622775.0,16.69,87.94,1394970.3333333,58
2019,1,Kameron bank,Savings account,62,3521,769,2934,84733533.7,21.84,83.33,1366669.8983871,57
2019,1,Max bank,NRI account,62,3706,828,3017,100579048.5,22.34,81.41,1622242.7177419,60
2019,1,Max bank,Salary account,80,4842,1207,3843,115566279.2,24.93,79.37,1444578.4900000,61
2019,1,Max bank,Savings account,70,3861,827,3198,98738816.7,21.42,82.83,1410554.5242857,55
2019,1,Moneta Money Bank,NRI account,60,3610,1406,2204,76771884.2,38.95,61.05,1279531.4033333,60
2019,1,Moneta Money Bank,Salary account,77,4497,835,4079,118351565.6,18.57,90.70,1537033.3194805,58
2019,1,Moneta Money Bank,Savings account,77,4553,1415,3398,125525466.6,31.08,74.63,1630200.8649351,59
2019,1,NBS BANK,NRI account,526,29052,13026,18327,886901824.7,44.84,63.08,1686125.1420152,55
2019,1,NBS BANK,Salary account,552,29735,13417,18878,878907135.3,45.12,63.49,1592223.0711957,54
2019,1,NBS BANK,Savings account,555,30575,13847,19091,884808362.3,45.29,62.44,1594249.3014414,55
2019,1,Northern Bank,NRI account,507,22152,10533,13425,675280718.3,47.55,60.60,1331914.6317554,44
2019,1,Northern Bank,Salary account,532,23110,11034,14431,695325781.9,47.75,62.44,1307003.3494361,43
2019,1,Northern Bank,Savings account,531,23418,11063,13825,684881530.6,47.24,59.04,1289795.7261770,44
2019,1,PPF Bank,NRI account,62,3874,563,3409,99767188.5,14.53,88.00,1609148.2016129,62
2019,1,PPF Bank,Salary account,73,4375,1158,3416,113766942.7,26.47,78.08,1558451.2698630,60
2019,1,PPF Bank,Savings account,63,3838,1220,2631,94261375.7,31.79,68.55,1496212.3126984,61
2019,1,Raiffeisen bank,NRI account,67,3856,919,2985,103255368.0,23.83,77.41,1541124.8955224,58
2019,1,Raiffeisen bank,Salary account,71,4258,1047,3482,106101492.6,24.59,81.78,1494387.2197183,60
2019,1,Raiffeisen bank,Savings account,70,4104,957,3196,100663666.8,23.32,77.88,1438052.3828571,59
2019,1,SKY BANK,NRI account,526,27050,12218,16904,826537173.3,45.17,62.49,1571363.4473384,51
2017,3,Hypotecni bank,NRI account,11,749,141,608,16787960.2,18.83,81.17,1526178.2000000,68
2017,3,Hypotecni bank,Salary account,10,640,418,222,7175867.1,65.31,34.69,717586.7100000,64
2017,3,Hypotecni bank,Savings account,10,615,141,474,13354875.5,22.93,77.07,1335487.5500000,62
2017,3,J&T Bank ,NRI account,7,428,71,422,14281152.3,16.59,98.60,2040164.6142857,61
2017,3,J&T Bank ,Salary account,20,1266,422,844,24954432.4,33.33,66.67,1247721.6200000,63
2017,3,J&T Bank ,Savings account,14,1030,350,680,9261188.7,33.98,66.02,661513.4785714,74
2017,3,Kameron bank,NRI account,16,1134,356,844,28823841.9,31.39,74.43,1801490.1187500,71
2017,3,Kameron bank,Salary account,14,934,138,796,15116743.9,14.78,85.22,1079767.4214286,67
2017,3,Kameron bank,Savings account,10,662,212,450,14435478.9,32.02,67.98,1443547.8900000,66
2017,3,Max bank,NRI account,16,1070,284,786,19007245.2,26.54,73.46,1187952.8250000,67
2017,3,Max bank,Salary account,13,946,355,591,15512248.3,37.53,62.47,1193249.8692308,73
2017,3,Max bank,Savings account,12,828,70,758,14400674.7,8.45,91.55,1200056.2250000,69
2017,3,Moneta Money Bank,NRI account,11,715,281,434,9956999.0,39.30,60.70,905181.7272727,65
2017,3,Moneta Money Bank,Salary account,15,1084,282,998,18504961.5,26.01,92.07,1233664.1000000,72
2017,3,Moneta Money Bank,Savings account,11,811,212,599,6260396.4,26.14,73.86,569126.9454545,74
2017,3,NBS BANK,NRI account,92,5003,2113,3104,109936313.7,42.23,62.04,1194959.9315217,54
2017,3,NBS BANK,Salary account,105,5627,2292,3541,127283020.5,40.73,62.93,1212219.2428571,54
2017,3,NBS BANK,Savings account,101,5502,2342,3361,127489572.1,42.57,61.09,1262272.9910891,54
2017,3,Northern Bank,NRI account,92,5057,2098,3168,113418555.9,41.49,62.65,1232810.3902174,55
2017,3,Northern Bank,Salary account,105,5780,2331,3669,126815561.5,40.33,63.48,1207767.2523810,55
2017,3,Northern Bank,Savings account,101,5674,2383,3442,124755913.4,42.00,60.66,1235207.0633663,56
2017,3,PPF Bank,NRI account,13,915,141,838,18360856.9,15.41,91.58,1412373.6076923,70
2017,3,PPF Bank,Salary account,19,1267,212,1055,23744911.8,16.73,83.27,1249732.2000000,67
2017,3,PPF Bank,Savings account,12,748,210,551,14515905.6,28.07,73.66,1209658.8000000,62
2017,3,Raiffeisen bank,NRI account,11,805,139,666,17292681.7,17.27,82.73,1572061.9727273,73
2017,3,Raiffeisen bank,Salary account,13,864,71,793,11860210.2,8.22,91.78,912323.8615385,66
2017,3,Raiffeisen bank,Savings account,9,560,141,419,7401445.9,25.18,74.82,822382.8777778,62
2017,3,SKY BANK,NRI account,91,4700,2026,2880,105854559.7,43.11,61.28,1163236.9197802,52
2017,3,SKY BANK,Salary account,105,5285,2193,3283,124848406.9,41.49,62.12,1189032.4466667,50
2017,3,SKY BANK,Savings account,101,5151,2168,3156,115601399.7,42.09,61.27,1144568.3138614,51
2017,3,Sky Bank,NRI account,92,5082,2174,3197,118132935.4,42.78,62.91,1284053.6456522,55
2017,3,Sky Bank,Salary account,105,5660,2339,3528,127232713.9,41.33,62.33,1211740.1323810,54
